"Permit","Api","WellName","AreaName","FieldName","PoolNames","CurrentClass","CurrentStatus","SpudDate","OperatorName","AEO","AIO","CO","DIO","ERIO","O","SIO"
168023,50029200020000,"SAG RIV ST 1","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Plugged & Abandoned","5/3/1968 12:00:00 AM","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
168064,50029200039500,"SAG DELTA 01XX","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Permit expired","","BP Alaska Inc.","","","","","","",""
168095,50029200040000,"DELTA ST 1","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","12/9/1968 12:00:00 AM","ARCO Alaska Inc.","","","","","","",""
168096,50029200050000,"TOOLIK FED 1","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","1/13/1969 12:00:00 AM","Atlantic Richfield Company","","","","","","",""
168097,50029200060000,"PUT RIVER 1","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/20/1968 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
168098,50029200070000,"SOCAL 31-25","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Exploratory","Plugged & Abandoned","1/19/1969 12:00:00 AM","Chevron USA Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
168102,50029200080000,"KUPARUK ST 1","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Exploratory","Plugged & Abandoned","11/15/1968 12:00:00 AM","Mobil Oil Corporation","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
168111,50029200090000,"UGNU 1","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL","Exploratory","Plugged & Abandoned","2/27/1969 12:00:00 AM","ConocoPhillips Alaska, Inc.","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 261, CO 271, CO 278, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536","","","O 33, O 81, O 155, O 162",""
168114,50029200100000,"PUT RIVER 33-11-13","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Exploratory","Plugged & Abandoned","1/24/1969 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169014,50029200110000,"SAG DELTA 31-11-16","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Exploratory","Plugged & Abandoned","3/7/1969 12:00:00 AM","BP Exploration (Alaska) Inc.","","","","","","",""
169021,50029200120000,"LAKE ST 1","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","3/22/1969 12:00:00 AM","Atlantic Richfield Company","","","","","","",""
169022,50029200130000,"N W EILEEN ST 1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Exploratory","Plugged & Abandoned","4/15/1969 12:00:00 AM","BP Exploration (Alaska) Inc.","","","","","","",""
169025,50029200140000,"W KUPARUK ST 3-11-11","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Exploratory","Plugged & Abandoned","5/5/1969 12:00:00 AM","Mobil Oil Corporation","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169030,50029200150000,"PUT RIVER 24-10-14","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Exploratory","Plugged & Abandoned","4/14/1969 12:00:00 AM","Standard Alaska Production Company","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169033,50029200160000,"PT STORKERSEN 1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Exploratory","Plugged & Abandoned","6/9/1969 12:00:00 AM","Hamilton Brothers","","","","","","",""
169036,50029200170000,"PUT RIV ST 1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Exploratory","Plugged & Abandoned","5/12/1969 12:00:00 AM","BP Exploration (Alaska) Inc.","","","","","","",""
169037,50029200180000,"HEMI ST 03-09-11","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","4/27/1969 12:00:00 AM","Mobil Oil Corporation","","","","","","",""
169038,50029200190000,"KADLER ST 15-09-16","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","5/7/1969 12:00:00 AM","Mobil Oil Corporation","","","","","","",""
169040,50029200200000,"PRUDHOE BAY UNIT J-01","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/14/1969 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
194111,50029200200100,"PRUDHOE BAY UNIT J-01A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","9/23/1994 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
202201,50029200200200,"PRUDHOE BAY UNIT J-01B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","11/17/2002 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169041,50029200210000,"KAD RIV 1","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","6/5/1969 12:00:00 AM","Texaco Inc.","","","","","","",""
169042,50029200220000,"KUP RIV ST 1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Exploratory","Plugged & Abandoned","4/25/1969 12:00:00 AM","ARCO Alaska Inc.","","","","","","",""
169043,50029200230000,"PUT RIV J-02","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/1/1969 12:00:00 AM","BP Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169097,50029200230100,"PRUDHOE BAY UNIT J-02A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","9/24/1969 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
204184,50029200230200,"PRUDHOE BAY UNIT J-02B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","10/30/2004 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
204184,50029200237000,"PRUDHOE BAY UNIT J-02BPB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
169044,50029200249500,"PUT RIV 23-10-14XX","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Permit expired","","BP Oil","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169045,50029200250000,"PRUDHOE BAY UNIT J-03","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","11/13/1969 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169046,50029200260000,"PRUDHOE BAY UNIT J-04","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Service","Observation well","5/22/1969 12:00:00 AM","Hilcorp North Slope, LLC","","","","","","",""
169049,50029200270000,"HURL ST 5-10-13","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Exploratory","Plugged & Abandoned","5/11/1969 12:00:00 AM","Mobil Oil Corporation","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169051,50029200280000,"KAVEARAK PT 32-25","ARCTIC SLOPE","MILNE POINT","Unknown","Exploratory","Plugged & Abandoned","6/16/1969 12:00:00 AM","Chevron USA Inc.","","","","","","",""
169052,50029200290000,"SIMPSON LAGOON 32-14","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL","Exploratory","Plugged & Abandoned","5/24/1969 12:00:00 AM","Chevron USA Inc.","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 261, CO 271, CO 278, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536","","","O 33, O 81, O 155, O 162",""
169079,50029200290100,"SIMPSON LAGOON 32-14A","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL","Exploratory","Plugged & Abandoned","7/24/1969 12:00:00 AM","Hilcorp Alaska, LLC","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 261, CO 271, CO 278, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536","","","O 33, O 81, O 155, O 162",""
169053,50029200300000,"SAG DELTA 31-10-16","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Exploratory","Plugged & Abandoned","5/11/1969 12:00:00 AM","BP Oil","","","","","","",""
169056,50029200310000,"LAKE 79 FED 1","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","7/6/1969 12:00:00 AM","Shell Oil Company","","","","","","",""
169057,50029200320000,"N KUPARUK ST 26-12-12","ARCTIC SLOPE","PRUDHOE BAY","KUPARUK RIVER OIL","Exploratory","Plugged & Abandoned","6/12/1969 12:00:00 AM","Mobil Oil Corporation","","","CO 83 A","","","",""
169059,50029200330000,"PUT RIV 13-10-14","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Service","Observation well","6/10/1969 12:00:00 AM","Hilcorp North Slope, LLC","","","","","","",""
169062,50029200340000,"PUT RIV 14-10-14","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Service","Observation well","6/2/1969 12:00:00 AM","Hilcorp North Slope, LLC","","","","","","",""
169064,50029200350000,"PRUDHOE BAY UNIT TR PR 19-10-15","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","7/9/1969 12:00:00 AM","Sohio Alaska Petroleum Company","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169068,50029200360000,"PUT RIV 01-10-14","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Service","Observation well","9/20/1969 12:00:00 AM","Hilcorp North Slope, LLC","","","","","","",""
169069,50029200370000,"PUT RIV 02-10-14","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Service","Observation well","9/15/1969 12:00:00 AM","Hilcorp North Slope, LLC","","","","","","",""
169070,50029200380000,"PUT RIV 11-10-14","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Service","Observation well","7/11/1969 12:00:00 AM","Hilcorp North Slope, LLC","","","","","","",""
169071,50029200390000,"PUT RIV 12-10-14","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Plugged & Abandoned","10/8/1969 12:00:00 AM","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169073,50029200400000,"S E EILEEN ST 1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Exploratory","Plugged & Abandoned","7/22/1969 12:00:00 AM","ARCO Alaska Inc.","","","","","","",""
169102,50029200400100,"S E EILEEN ST 2","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Development","Plugged & Abandoned","10/24/1969 12:00:00 AM","BP Exploration (Alaska) Inc.","","","","","","",""
169076,50029200410000,"TOOLIK FED 2","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","7/31/1969 12:00:00 AM","Atlantic Richfield Company","","","","","","",""
169078,50029200420000,"PRUDHOE BAY UNIT M-01","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Plugged & Abandoned","7/21/1969 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169081,50029200430000,"PUT RIV 17-10-15","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Service","Observation well","9/4/1969 12:00:00 AM","Hilcorp North Slope, LLC","","","","","","",""
169082,50029200440000,"PRUDHOE BAY UNIT 01-01","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Plugged & Abandoned","10/27/1969 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169084,50029200450000,"PRUDHOE BAY UNIT 18-10-15","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","8/28/1969 12:00:00 AM","Sohio Alaska Petroleum Company","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169091,50029200469500,"PUT RIV 20-10-15XX","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Permit expired","","BP Oil","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169104,50029200470000,"PRUDHOE BAY UNIT TR PR 33-12-13","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","10/31/1969 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169110,50029200480000,"BEECHEY PT ST 1","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","11/18/1969 12:00:00 AM","Atlantic Richfield Company","","","","","","",""
170009,50029200480100,"BEECHEY PT ST 2","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","1/20/1970 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
169113,50029200490000,"N PRUDHOE BAY ST 1","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","1/29/1970 12:00:00 AM","ARCO Alaska Inc.","","","","","","",""
169115,50029200509500,"W HEMI ST 1XX","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Permit cancelled","","Home Oil Company","","","","","","",""
169116,50029200510000,"TOOLIK FED 3","ARCTIC SLOPE","*EXPLORATORY","Unknown","Exploratory","Plugged & Abandoned","1/28/1970 12:00:00 AM","Atlantic Richfield Company","","","","","","",""
169118,50029200520000,"E UGNU 1","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL, WEST SAK OIL","Exploratory","Plugged & Abandoned","1/24/1970 12:00:00 AM","ConocoPhillips Alaska, Inc.","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 242, CO 261, CO 271, CO 278, CO 406 1, CO 406 B, CO 406 C, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536, CO 608","","","O 33, O 81, O 155, O 162",""
169119,50029200530000,"PRUDHOE BAY UNIT 01-02","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","1/17/1970 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
